Gene,AccNum,seqlogo_logL_L24_t1,seqlogo_logL_S15_t0,seqlogo_logL_S15_t1,seqlogo_logL_S15_t2,TIS,MFE_fpUTR_normed,MFE_fpUTRandORF_normed,ER_L24_t1_logFC,ER_L24_t1_change,ER_S15_t0_logFC,ER_S15_t0_change,ER_S15_t1_logFC,ER_S15_t1_change,ER_S15_t2_logFC,ER_S15_t2_change,fpUTR_gc_percent
MMS19,NM_001351356,-21.348763676323472,-20.725698263899638,-20.729424681561035,-21.636037146103025,112.0,-0.3816444444444445,-0.4675384615384615,-0.10640177393742802,No,-0.14155673403643698,No,-0.20490814038824598,No,-0.32868417679595296,No,0.7111111111111111
HECTD4,NM_001109662,-21.349077293611465,-20.726303747662737,-20.730011661505454,-21.636546066354896,112.0,-0.39616161616161616,-0.36993951612903225,-0.10014671707434,No,-0.0352693739408861,No,-0.1418114,No,-0.11151649999999999,No,0.5934343434343434
PI4KB,NM_001330721,-21.349995989128534,-20.72812656989549,-20.73102593747915,-21.637447915206042,99.0,-0.3867570754716981,-0.3856856540084388,0.0013221793848294699,No,0.0125413088874276,No,-0.03448985,No,0.1504542,No,0.5554245283018868
GLE1,NM_001003722,-21.35030539149955,-20.72824149278023,-20.731354445748664,-21.63864911655168,77.0,-0.3759649122807017,-0.4781308411214953,-0.0380247925212483,No,0.0369909042862143,No,0.00272090427075418,No,0.11431455566266699,No,0.6578947368421053
SNX8,NM_013321,-21.35208951329305,-20.729459238421907,-20.731853767778908,-21.63977956295782,89.0,-0.5331481481481481,-0.5179220779220779,0.264640439759425,No,0.459226767154,No,0.513656808979773,No,0.38930879999999995,No,0.7777777777777778
YY1AP1,NM_001198903,-21.35267757564461,-20.729626945270727,-20.732067523252304,-21.641152246769792,91.0,-0.4605729166666667,-0.4877739726027398,-0.24061816387659501,No,0.812014655367812,No,0.6340702650361121,No,0.6742646999999999,No,0.6927083333333334
TPD52L2,NM_199360,-21.353360161494507,-20.7302950094693,-20.732100067049,-21.641319345107554,80.0,-0.43978260869565217,-0.3940756302521009,-0.21600445452567,No,0.38350205973892293,No,0.234993679196625,No,0.43673999999999996,No,0.717391304347826
SEC61G,NM_014302,-21.353943081942376,-20.730354930292854,-20.73408012375129,-21.641319345107554,87.0,-0.30957894736842106,-0.2975897435897436,0.6861896636721421,No,0.142978871732034,No,0.495494428197849,No,0.2260172,No,0.6
RNF146,NM_001242844,-21.35435966182759,-20.730741291631862,-20.735037854139165,-21.641730783089084,124.0,-0.41082152974504255,-0.39671215880893296,-0.28501344104598997,No,0.0538810191145722,No,0.20758920000000003,No,0.13691760000000003,No,0.5580736543909348
PFDN5,NM_002624,-21.356213230476914,-20.73132239217981,-20.73527472191687,-21.6440053157522,105.0,-0.35000000000000003,-0.3394470046082949,0.0740410612815515,No,-0.151251126014875,No,-0.12531420000000001,No,0.111273,No,0.6410256410256411
DUSP10,NM_007207,-21.356213230476914,-20.732471288891894,-20.736056480878155,-21.644914316025414,73.0,-0.3111297071129707,-0.30831858407079643,0.205610762366153,No,0.296072547323532,No,0.4040003,No,0.11405610000000002,No,0.497907949790795
GLIPR2,NM_001287011,-21.35737609642616,-20.73439172232092,-20.73609430925506,-21.64581178074798,98.0,-0.6105349794238684,-0.5146938775510204,0.536701329863984,No,0.211854483542781,No,0.3425944,No,0.03623768,No,0.7983539094650206
MCTS1,NM_014060,-21.3596462449607,-20.734727868076888,-20.736672817842113,-21.64581178074798,105.0,-0.2752586206896552,-0.2922544642857143,-0.138209634243733,No,-0.518620756262305,No,-0.4715785,No,-0.1269465,No,0.5488505747126436
LIG4,NM_001352599,-21.36272791149811,-20.736514809770807,-20.73736068859775,-21.64642930387064,89.0,-0.404896449704142,-0.3911984536082474,-0.420929184487423,No,-0.609475330989668,No,-0.3906748,No,-0.31485100000000005,No,0.6331360946745562
HMGXB4,NM_001003681,-21.36272791149811,-20.7365606011942,-20.73736068859775,-21.64642930387064,100.0,-0.4095402298850575,-0.3519343065693431,-0.3930283089068571,No,0.204686768090403,No,0.03187052,No,0.4383241,No,0.6436781609195402
RASAL3,NM_022904,-21.36279735835393,-20.737028757384103,-20.73777385793042,-21.6465964022084,79.0,-0.3608333333333333,-0.4452551020408163,0.36644370029867107,No,0.39163084918205393,No,0.449322333405201,No,-0.29523847078625,No,0.6666666666666666
MAP3K3,NM_203351,-21.364581480147432,-20.738202503499235,-20.737928139989982,-21.6465964022084,72.0,-0.5985266457680251,-0.5188066825775656,0.0187098777365262,No,0.341854528099863,No,0.3617367,No,-0.1756036,No,0.8119122257053292
GPKOW,NM_015698,-21.36678218182615,-20.73917792719029,-20.738803304618102,-21.64700784018993,117.0,-0.2693670886075949,-0.3627932960893855,-0.0794619130907326,No,0.334998012411156,No,0.4228938,No,0.33902659999999996,No,0.5822784810126582
SART1,NM_005146,-21.36718226184749,-20.741744925677224,-20.740201306824265,-21.64701736622219,98.0,-0.4507608695652174,-0.5174479166666667,-0.206086851072133,No,0.33020662691661606,No,0.30714440000000004,No,0.18096289999999998,No,0.6521739130434783
RIPOR2,NM_014722,-21.36718226184749,-20.744533783392868,-20.741078239374964,-21.64759590254148,113.0,-0.4032717678100264,-0.4142379958246346,-0.119926397058526,No,-0.0612096474458669,No,-0.07446482,No,-0.2623519,No,0.7071240105540897
SLC25A28,NM_031212,-21.36742643227966,-20.744813488680503,-20.741249334321374,-21.64759590254148,41.0,-0.5688372093023255,-0.5490829694323144,0.405564223774702,No,0.289582929140117,No,0.28113,No,0.41711620000000005,No,0.8372093023255814
BLMH,NM_000386,-21.368425932612745,-20.745628943480227,-20.741781444363728,-21.64759590254148,76.0,-0.4997118155619597,-0.4586800894854586,-0.0439584830422778,No,-0.18097647370939102,No,-0.14491020000000002,No,-0.08337078,No,0.7723342939481268
RNF25,NM_022453,-21.368966383640988,-20.74637281346043,-20.74217567826738,-21.64759590254148,125.0,-0.2432954545454545,-0.3789893617021277,-0.0341765040917787,No,0.0313039301360085,No,0.0615040607536384,No,0.0660939288837084,No,0.6022727272727273
TSR2,NM_001346791,-21.3696965808142,-20.746622836267868,-20.742372760237924,-21.64759590254148,101.0,-0.4244695259593679,-0.4307366482504604,0.0624645949283066,No,0.007749021513893359,No,0.22437963635872502,No,0.0790913193141126,No,0.6162528216704289
TTC31,NM_022492,-21.370279501262072,-20.74684096965033,-20.74319904498734,-21.64927798872447,126.0,-0.18043478260869567,-0.2950406504065041,0.193638247731389,No,0.35921048611701795,No,0.316190786077362,No,0.40450070422265,No,0.5217391304347826
DCAF8,NM_015726,-21.370696081147283,-20.747225895941703,-20.743886761942424,-21.6500990327596,90.0,-0.3188679245283019,-0.3661217948717949,-0.38831498616978205,No,0.218687431157226,No,0.15784679999999998,No,0.2586133,No,0.5707547169811321
MIER3,NM_001297598,-21.37123653217553,-20.748930226838787,-20.744639848661986,-21.65026613109736,112.0,-0.06714285714285714,-0.280625,-0.556652117234381,No,-0.0732161778955667,No,-0.32234050000000003,No,-0.006702571,No,0.5357142857142857
NDUFB2,NM_004546,-21.371480702607702,-20.750728141640614,-20.74581686588694,-21.65521413342637,107.0,-0.26125,-0.4273780487804879,0.336524686260098,No,-0.221003625135464,No,0.0017847170000000001,No,-0.1816681,No,0.78125
DHTKD1,NM_018706,-21.371480702607702,-20.750970418284634,-20.74920736135508,-21.65706770207569,114.0,-0.5217094017094017,-0.4834101382488479,0.10185249454985902,No,-0.0458704193264895,No,-0.1941234,No,0.11221800000000001,No,0.7094017094017094
PLEKHH3,NM_024927,-21.371961587445053,-20.7547770464062,-20.749858493968283,-21.657479140057227,58.0,-0.3971306209850107,-0.4223456790123457,0.49170719674825497,No,0.721369197883098,No,0.98836486737716,No,0.4432661,No,0.7259100642398287
DDX28,NM_018380,-21.371961587445053,-20.756483601893613,-20.75082221482455,-21.658067202408773,95.0,-0.3013834586466165,-0.3229150326797386,0.0884948792675827,No,0.119528734366986,No,-0.09113819,No,0.1187078,No,0.5503759398496241
APBA3,NM_004886,-21.37229222061057,-20.75703287261888,-20.75178557136198,-21.658851823869195,75.0,-0.5005084745762712,-0.5028880866425993,0.256117257267221,No,0.9669486743535369,No,0.7807715999999999,No,0.7152208000000001,No,0.7344632768361582
CERS2,NM_181746,-21.37254964979661,-20.757578968417768,-20.752147798272315,-21.660570332626897,103.0,-0.6070187793427231,-0.5543916349809886,0.162531322873826,No,-0.143744366710017,No,-0.344408543925825,No,-0.2853468,No,0.7793427230046949
STK17B,NM_004226,-21.378476268466247,-20.757902294339253,-20.752211037187852,-21.66135495408731,82.0,-0.4290432098765432,-0.3709905660377359,-0.35424794120199704,No,-0.6970923208585601,No,-0.7134623134248821,No,-0.260828675895414,No,0.6327160493827161
C16orf87,NM_001001436,-21.379677469811877,-20.758398603270813,-20.75265920410847,-21.661560137716123,90.0,-0.5726356589147287,-0.4958379888268156,0.36055832746360994,No,0.31339019256963896,No,0.163432795422717,No,0.5375635,No,0.7906976744186046
EIF3K,NM_013234,-21.380431872726085,-20.76309414910588,-20.752831150357707,-21.66293282152809,126.0,-0.3606666666666665,-0.3577627118644068,0.187878236105062,No,-0.118074916824414,No,-0.12477429999999999,No,-0.07396854,No,0.6051282051282051
PLOD3,NM_001084,-21.380746417000786,-20.763994588774935,-20.75329463929026,-21.66362510262185,104.0,-0.41135964912280704,-0.43296762589928056,0.54513633069779,No,-0.0312205269091345,No,0.0873034,No,-0.13990229999999998,No,0.7127192982456141
POC1B,NM_172240,-21.381665112517855,-20.76501376094989,-20.753578655368475,-21.664545460855255,105.0,-0.3801907356948229,-0.3777087794432548,-0.316339392606249,No,-0.0969577263959942,No,-0.3998251,No,-0.09764830000000001,No,0.6376021798365122
MDC1,NM_014641,-21.38413182016126,-20.76602545003207,-20.753716184157774,-21.66704859107337,78.0,-0.4042727272727273,-0.3992407407407407,-0.16775555448910098,No,0.27684248303939396,No,0.420751502336443,No,0.15948389999999998,No,0.5954545454545455
UQCC3,NM_001085372,-21.385775570947853,-20.76887333142411,-20.755387975637557,-21.667636653424932,76.0,-0.5106521739130434,-0.4810416666666666,0.846831405175615,No,0.186888538161746,No,0.539608723203281,No,0.43133599999999994,No,0.7391304347826086
PPP2R3C,NM_017917,-21.385775570947853,-20.769950405318717,-20.75540205277693,-21.667636653424932,74.0,-0.393704974271012,-0.3625036603221084,-0.374370293670419,No,-0.612543757963715,No,-0.8853558000000001,No,-0.44439670000000003,No,0.5523156089193825
TERF2,NM_005652,-21.386984889143672,-20.771623609637032,-20.756164305328607,-21.667798609859,122.0,-0.11,-0.5153846153846153,-0.12936864006061802,No,0.302299865378241,No,0.6415094,No,0.3832003,No,0.47058823529411764
EHHADH,NM_001166415,-21.39031072611325,-20.77324511138781,-20.756296950447144,-21.66811753826228,109.0,-0.3592402464065708,-0.3704940374787053,-0.34252516990320897,No,-0.0514839701960138,No,-0.3636038,No,-0.34130570000000005,No,0.5564681724845996
XPR1,NM_004736,-21.392580874647788,-20.773369291938568,-20.757005688968906,-21.668459360176392,101.0,-0.4320833333333333,-0.4031849315068493,0.0354971007540728,No,-0.20545266401506,No,-0.40548609244591205,No,0.0747842994908374,No,0.7239583333333334
ST6GALNAC4,NM_175039,-21.397035224997172,-20.77369261786005,-20.75742485537316,-21.67006875839354,83.0,-0.3940942028985507,-0.4224202127659575,0.7171210121493921,No,0.0734701239729737,No,0.6491624,No,0.22699450000000002,No,0.6956521739130435
RNF5,NM_006913,-21.398198090946416,-20.773700939023687,-20.758208397528847,-21.670139783643044,112.0,-0.3260629921259842,-0.34079295154185024,0.3922740718076,No,0.543589635389311,No,0.20186700000000002,No,0.3724739,No,0.5354330708661418
PSMB1,NM_002793,-21.399095555668982,-20.774306947440323,-20.759462848119934,-21.672571888611657,104.0,-0.3287356321839081,-0.34213903743315505,-0.117469621111831,No,-0.0979826954619009,No,-0.323829526451821,No,-0.05024037,No,0.6551724137931034
NUP58,NM_014089,-21.400879677462484,-20.77449789900374,-20.759810903655087,-21.672913710525776,83.0,-0.4871951219512195,-0.4722543352601156,-0.312648471155752,No,0.0827558425357147,No,0.1608306,No,0.30085490000000004,No,0.6788617886178862
HMOX1,NM_002133,-21.400949124318306,-20.7748355678611,-20.763604320467127,-21.672913710525776,63.0,-0.38953271028037373,-0.33657004830917875,0.381023921462558,No,0.345625636515256,No,0.6929221999999999,No,0.4040241,No,0.7383177570093458
SFT2D2,NM_199344,-21.401051159928826,-20.774908728474212,-20.764739187771077,-21.676870329371877,69.0,-0.36,-0.3749693251533742,-0.0725748018628352,No,-0.0976776013796132,No,-0.17858864317247602,No,-0.0155676086975424,No,0.6666666666666666
PPIL3,NM_032472,-21.402733246111808,-20.774928606752887,-20.766678531555453,-21.6778489457125,68.0,-0.3102904564315353,-0.3195307917888563,-0.448604556354945,No,-0.7913828077814041,No,-0.9175437,No,-0.7829520999999999,No,0.49377593360995853
HLA-B,NM_005514,-21.402733246111808,-20.775119630518947,-20.76764199558341,-21.680293817823397,91.0,-0.1897701149425288,-0.32390374331550803,0.411795478290324,No,-0.0465337672159888,No,0.05823045,No,-0.02617437,No,0.6206896551724138
AHDC1,NM_001029882,-21.402733246111808,-20.77637695347718,-20.76785966083916,-21.68094013828217,86.0,-0.4188808664259928,-0.4226315789473685,0.462998814512669,No,0.650325447675264,No,0.5959755999999999,No,-0.1014463,No,0.6365824308062575
CTNNB1,NM_001904,-21.404382138802088,-20.7778512918027,-20.76845179462088,-21.68118961982963,109.0,-0.3754477611940299,-0.3636684782608696,-0.377879476244982,No,-0.19203731244075198,No,-0.2524608,No,-0.2213266,No,0.6231343283582089
LYST,NM_001301365,-21.40784834677858,-20.778598335641846,-20.76887961372575,-21.68128196019629,82.0,-0.3023101777059774,-0.3169680111265647,-0.271897978807147,No,-0.148785703228794,No,0.065911162877368,No,-0.0033539309999999997,No,0.46526655896607433
RNF167,NM_015528,-21.40931737398882,-20.780728448754374,-20.769075751377038,-21.68128196019629,94.0,-0.413479381443299,-0.4301826484018265,0.330797832016593,No,0.0889539319764096,No,0.2440665,No,0.24718560000000003,No,0.5927835051546392
ALKBH1,NM_006020,-21.410701415760986,-20.782308714050505,-20.76928728761977,-21.68197424129005,99.0,-0.0,-0.43779816513761466,0.111440327498454,No,0.107592785079704,No,0.4292787,No,-0.05649501,No,0.8888888888888888
HACD1,NM_014241,-21.416216596449093,-20.783424163134374,-20.770623945389506,-21.682562303641607,90.0,-0.3131428571428572,-0.4946666666666667,-0.0297760104037851,No,0.617023800359684,No,0.5585621999999999,No,0.6754558,No,0.7714285714285715
PSMB7,NM_002799,-21.420270866777134,-20.78379721607111,-20.772706201358183,-21.682735448824268,113.0,-0.15208333333333332,-0.3210810810810811,-0.27728933021249896,No,-0.129887176928034,No,-0.334321331058047,No,-0.1120974,No,0.5416666666666666
HELLS,NM_001289067,-21.421082384780004,-20.784974266518127,-20.77287514421588,-21.68304318847895,68.0,-0.3989032258064516,-0.42435294117647054,-0.46565610814239,No,-0.37033979499440706,No,-0.37557921039450803,No,-0.18488473612285397,No,0.6258064516129033
SF3A2,NM_007165,-21.42173989398738,-20.786517018420373,-20.7730329328429,-21.684748168172774,76.0,-0.373688524590164,-0.4474324324324324,0.7231125735724941,No,0.759647573750322,No,0.9967511,No,0.17642560000000002,No,0.5901639344262295
EPB42,NM_000119,-21.42173989398738,-20.78738614014407,-20.773209702698725,-21.68522905301013,88.0,-0.33140000000000003,-0.345475,-0.189717551792522,No,-0.12323205125808499,No,-0.01209919,No,-0.03633306,No,0.5266666666666666
PGBD2,NM_170725,-21.423352533314546,-20.787932556859385,-20.773525194949414,-21.68581711536168,132.0,-0.39673469387755106,-0.36255060728744937,-0.42697989786955604,No,0.0664212969306783,No,-0.0667074596272616,No,0.6937392,No,0.6462585034013606
PABPC1,NM_002568,-21.423352533314546,-20.789319349919268,-20.775400611993586,-21.68783936074245,91.0,-0.3179563492063492,-0.33375827814569536,0.260154697210322,No,0.15368398019461,No,0.2120734,No,0.0095051,No,0.5892857142857143
RAB11B,NM_004218,-21.426854994654146,-20.789391579144574,-20.77550157299709,-21.687920165558463,106.0,-0.49,-0.4631632653061225,0.466607358908226,No,0.148734015213603,No,0.19122809999999998,No,-0.07281119,No,0.7395833333333334
HMGXB3,NM_014983,-21.427185627819668,-20.791104635402906,-20.77613911824926,-21.68874120959359,71.0,-0.5191319444444444,-0.4875591715976331,-0.0194946116756218,No,0.21199566437646697,No,0.02969327,No,-0.1188203,No,0.7204861111111112
AHR,NM_001621,-21.42726643263568,-20.792900575258734,-20.77634333685719,-21.68969292939177,91.0,-0.5556117455138662,-0.5138288920056101,-0.41775305888982,No,-0.4190433195488,No,-0.636844885752992,No,-0.659448342920421,No,0.7471451876019576
FAM102B,NM_001010883,-21.427854494987233,-20.793351736254348,-20.776438484106144,-21.689942410939228,113.0,-0.550875,-0.4214444444444445,-0.0411450633733979,No,-0.0885629540500127,No,-0.1736448,No,0.08964438,No,0.775
ZNF319,NM_020807,-21.428948518818665,-20.793800530321732,-20.77831836394036,-21.69052094725852,83.0,-0.35390048154093096,-0.3516735822959889,0.263412955779071,No,0.20756425661672,No,0.04017773,No,0.03481827,No,0.5473515248796148
MRPL18,NM_014161,-21.429120001285,-20.793913009914355,-20.77875531734178,-21.69174373403132,106.0,-0.3626760563380282,-0.4009917355371901,0.5771698454631801,No,0.9062483037367549,No,0.9703267,No,0.6213784000000001,No,0.5845070422535211
TACC3,NM_006342,-21.429120001285003,-20.794991333984196,-20.77924443405281,-21.69311641784329,83.0,-0.5065806451612903,-0.4108235294117647,-0.0927137714131828,No,0.410918017153055,No,0.48988748394377396,No,0.1571544,No,0.7483870967741936
C10orf76,NM_024541,-21.429708063636557,-20.795064563210012,-20.77932170442936,-21.69311641784329,110.0,-0.4474509803921569,-0.37074257425742574,-0.305995792957172,No,-0.542338635317427,No,-0.568570483867809,No,-0.283717021830591,No,0.7352941176470589
SLF2,NM_018121,-21.430904123078502,-20.79559904092645,-20.780087462750853,-21.695219468040072,89.0,-0.41769372693726936,-0.41890965732087226,-0.304017733897605,No,-0.11699743731199698,No,-0.22341889999999998,No,-0.09604813,No,0.6605166051660517
PARP4,NM_006437,-21.430904123078502,-20.79580018123797,-20.780459799425724,-21.69538656637783,84.0,-0.3857547169811321,-0.29820388349514565,-0.37126234354998605,No,-0.365851501418195,No,-0.39225465410297106,No,-0.4173843,No,0.6886792452830188
CHIC2,NM_012110,-21.43132070296372,-20.796369534522945,-20.781429252246898,-21.69538656637783,131.0,-0.5214080459770115,-0.4999107142857143,-0.26698899566791,No,0.0479573620366908,No,-0.02659093,No,0.3558613,No,0.7011494252873564
RPL27A,NM_000990,-21.431720782985057,-20.79690751347166,-20.781754013657746,-21.69888919692903,74.0,-0.3676775956284153,-0.4004721030042919,0.26190545642906,No,0.25760410333010303,No,-0.1184472,No,-0.04192287,No,0.639344262295082
